Quality,Authenticity,Correspondence,image_path,model,Challenge,Category,Prompt
54.8900948900709,49.1936008158762,54.07175203538583,./Dataset/AIGCIQA2023/Image/allimg/1265.png,laftie,Simple Detail,Illustrations,A heart made of chocolate
43.022642450394464,47.86003085156388,51.91023444095911,./Dataset/AIGCIQA2023/Image/allimg/1266.png,laftie,Simple Detail,Illustrations,A heart made of chocolate
47.92610373267648,49.99276113504921,49.79053014169923,./Dataset/AIGCIQA2023/Image/allimg/1267.png,laftie,Simple Detail,Illustrations,A heart made of chocolate
40.26843159496285,36.16790454070539,39.76935151611509,./Dataset/AIGCIQA2023/Image/allimg/1280.png,laftie,Complex,Animals,A donkey is playing tug-of-war against an octopus. The donkey holds the rope in its mouth. A cat is jumping over the rope.
41.92728856265255,38.67528376186813,38.40539422986187,./Dataset/AIGCIQA2023/Image/allimg/1281.png,laftie,Complex,Animals,A donkey is playing tug-of-war against an octopus. The donkey holds the rope in its mouth. A cat is jumping over the rope.
39.2532884924093,38.85289365212984,36.85464626491912,./Dataset/AIGCIQA2023/Image/allimg/1282.png,laftie,Complex,Animals,A donkey is playing tug-of-war against an octopus. The donkey holds the rope in its mouth. A cat is jumping over the rope.
35.09738219251906,35.27409611879354,38.830112971682354,./Dataset/AIGCIQA2023/Image/allimg/1283.png,laftie,Complex,Animals,A donkey is playing tug-of-war against an octopus. The donkey holds the rope in its mouth. A cat is jumping over the rope.
35.8717879599637,40.319147872883605,42.62659066641859,./Dataset/AIGCIQA2023/Image/allimg/1292.png,laftie,Complex,Artifacts,a propaganda poster depicting a cat dressed as french emperor napoleon holding a piece of cheese
39.59387602855006,38.85283636360422,38.123754116097984,./Dataset/AIGCIQA2023/Image/allimg/1293.png,laftie,Complex,Artifacts,a propaganda poster depicting a cat dressed as french emperor napoleon holding a piece of cheese
44.239740180689154,40.1536299677917,43.36422109351817,./Dataset/AIGCIQA2023/Image/allimg/1294.png,laftie,Complex,Artifacts,a propaganda poster depicting a cat dressed as french emperor napoleon holding a piece of cheese
39.5555000251293,40.793387134495084,43.48677986791397,./Dataset/AIGCIQA2023/Image/allimg/1295.png,laftie,Complex,Artifacts,a propaganda poster depicting a cat dressed as french emperor napoleon holding a piece of cheese
36.90426354050783,36.78465269343543,37.180212873394986,./Dataset/AIGCIQA2023/Image/allimg/1304.png,laftie,Complex,Illustrations,"A set of 2x2 emoji icons with happy, angry, surprised and sobbing faces. The emoji icons look like colorful macarons. All of the macarons are wearing cowboy hats."
38.16047298775249,38.49352694561804,35.45087009389856,./Dataset/AIGCIQA2023/Image/allimg/1305.png,laftie,Complex,Illustrations,"A set of 2x2 emoji icons with happy, angry, surprised and sobbing faces. The emoji icons look like colorful macarons. All of the macarons are wearing cowboy hats."
33.376151084423775,35.7883838862356,35.57524449870338,./Dataset/AIGCIQA2023/Image/allimg/1306.png,laftie,Complex,Illustrations,"A set of 2x2 emoji icons with happy, angry, surprised and sobbing faces. The emoji icons look like colorful macarons. All of the macarons are wearing cowboy hats."
39.31634082704307,43.81233789417994,40.96620994071724,./Dataset/AIGCIQA2023/Image/allimg/1307.png,laftie,Complex,Illustrations,"A set of 2x2 emoji icons with happy, angry, surprised and sobbing faces. The emoji icons look like colorful macarons. All of the macarons are wearing cowboy hats."
36.40377423189948,38.66120689600092,43.60855631027162,./Dataset/AIGCIQA2023/Image/allimg/1316.png,laftie,Complex,World Knowledge,"An anime illustration of Sydney Opera House sitting next to Eiffel tower, under a blue night sky of roiling energy, exploding yellow stars, and radiating swirls of blu"
44.06455545315784,40.5115512289529,42.98362547002144,./Dataset/AIGCIQA2023/Image/allimg/1317.png,laftie,Complex,World Knowledge,"An anime illustration of Sydney Opera House sitting next to Eiffel tower, under a blue night sky of roiling energy, exploding yellow stars, and radiating swirls of blu"
38.894122549426136,40.56615848970707,48.45786398470237,./Dataset/AIGCIQA2023/Image/allimg/1318.png,laftie,Complex,World Knowledge,"An anime illustration of Sydney Opera House sitting next to Eiffel tower, under a blue night sky of roiling energy, exploding yellow stars, and radiating swirls of blu"
46.8868042598352,47.21077854179932,52.39234431045647,./Dataset/AIGCIQA2023/Image/allimg/1319.png,laftie,Complex,World Knowledge,"An anime illustration of Sydney Opera House sitting next to Eiffel tower, under a blue night sky of roiling energy, exploding yellow stars, and radiating swirls of blu"
43.32384729946431,39.10059893627879,42.560834054471776,./Dataset/AIGCIQA2023/Image/allimg/1320.png,laftie,Fine-grained Detail,Animals,a dolphin in an astronaut suit on saturn
40.29104574294275,36.91783825013545,40.23447894374346,./Dataset/AIGCIQA2023/Image/allimg/1321.png,laftie,Fine-grained Detail,Animals,a dolphin in an astronaut suit on saturn
41.46736706714656,42.11564154255044,42.46458414187547,./Dataset/AIGCIQA2023/Image/allimg/1322.png,laftie,Fine-grained Detail,Animals,a dolphin in an astronaut suit on saturn
37.7721860645208,34.782006081756364,32.27354332294471,./Dataset/AIGCIQA2023/Image/allimg/1323.png,laftie,Fine-grained Detail,Animals,a dolphin in an astronaut suit on saturn
35.80394727793349,42.97640684539129,44.59640562594596,./Dataset/AIGCIQA2023/Image/allimg/1332.png,laftie,Fine-grained Detail,Artifacts,purple lego dollhouse with a pool and a swing
38.83030021669852,39.8245749434604,43.04564086452696,./Dataset/AIGCIQA2023/Image/allimg/1333.png,laftie,Fine-grained Detail,Artifacts,purple lego dollhouse with a pool and a swing
40.59084781369026,41.33577586851195,43.92837810445137,./Dataset/AIGCIQA2023/Image/allimg/1334.png,laftie,Fine-grained Detail,Artifacts,purple lego dollhouse with a pool and a swing
42.01713522747102,47.609330783120924,47.353079703631714,./Dataset/AIGCIQA2023/Image/allimg/1335.png,laftie,Fine-grained Detail,Artifacts,purple lego dollhouse with a pool and a swing
38.842524066269576,42.75784944213152,50.3441927790652,./Dataset/AIGCIQA2023/Image/allimg/1344.png,laftie,Fine-grained Detail,Illustrations,a kids' book cover with an illustration of white dog driving a red pickup truck
35.45669995618715,35.56852599606064,38.26146909120028,./Dataset/AIGCIQA2023/Image/allimg/1345.png,laftie,Fine-grained Detail,Illustrations,a kids' book cover with an illustration of white dog driving a red pickup truck
41.781658160500015,36.58358351404008,45.38240655014488,./Dataset/AIGCIQA2023/Image/allimg/1346.png,laftie,Fine-grained Detail,Illustrations,a kids' book cover with an illustration of white dog driving a red pickup truck
39.12624365741617,40.82814232497432,48.79279454918725,./Dataset/AIGCIQA2023/Image/allimg/1347.png,laftie,Fine-grained Detail,Illustrations,a kids' book cover with an illustration of white dog driving a red pickup truck
36.6050339730495,38.89440996689814,39.48866623641492,./Dataset/AIGCIQA2023/Image/allimg/1356.png,laftie,Fine-grained Detail,World Knowledge,a teddy bear on a skateboard in times square
41.81240324877158,36.79413207347597,39.90187124477942,./Dataset/AIGCIQA2023/Image/allimg/1357.png,laftie,Fine-grained Detail,World Knowledge,a teddy bear on a skateboard in times square
40.95513789159924,43.50239462455884,42.34556136422516,./Dataset/AIGCIQA2023/Image/allimg/1358.png,laftie,Fine-grained Detail,World Knowledge,a teddy bear on a skateboard in times square
34.441563690837015,29.57447337026513,33.24897774549617,./Dataset/AIGCIQA2023/Image/allimg/1359.png,laftie,Fine-grained Detail,World Knowledge,a teddy bear on a skateboard in times square
32.80388688004858,34.01953308105773,43.5054819613765,./Dataset/AIGCIQA2023/Image/allimg/1360.png,laftie,Imagination,Animals,A blue colored dog
44.63042536457258,43.0500481755934,47.88895791888452,./Dataset/AIGCIQA2023/Image/allimg/1361.png,laftie,Imagination,Animals,A blue colored dog
35.29022715305052,39.07111370524876,45.16469377505969,./Dataset/AIGCIQA2023/Image/allimg/1362.png,laftie,Imagination,Animals,A blue colored dog
35.362677369068976,42.14707598436728,43.2974419612831,./Dataset/AIGCIQA2023/Image/allimg/1363.png,laftie,Imagination,Animals,A blue colored dog
39.9318697778317,38.9480455678421,41.73607416722369,./Dataset/AIGCIQA2023/Image/allimg/1364.png,laftie,Imagination,People,A photo of an astronaut riding a horse in the forest.
38.6509146813574,41.06053875625774,40.59875943995126,./Dataset/AIGCIQA2023/Image/allimg/1365.png,laftie,Imagination,People,A photo of an astronaut riding a horse in the forest.
32.97015963055439,31.60017960567211,32.71543318307191,./Dataset/AIGCIQA2023/Image/allimg/1366.png,laftie,Imagination,People,A photo of an astronaut riding a horse in the forest.
38.89375226539308,42.318960993350665,44.48679207528573,./Dataset/AIGCIQA2023/Image/allimg/1367.png,laftie,Imagination,People,A photo of an astronaut riding a horse in the forest.
36.53568358476039,38.17552794922696,37.82090629220278,./Dataset/AIGCIQA2023/Image/allimg/1368.png,laftie,Imagination,Vehicles,A bicycle on top of a boat
40.98273494755297,42.40919326695639,43.345053196389145,./Dataset/AIGCIQA2023/Image/allimg/1369.png,laftie,Imagination,Vehicles,A bicycle on top of a boat
39.87197025665893,45.21793050270144,41.4408205274531,./Dataset/AIGCIQA2023/Image/allimg/1370.png,laftie,Imagination,Vehicles,A bicycle on top of a boat
42.75351708883175,44.553803175852366,45.686528224738616,./Dataset/AIGCIQA2023/Image/allimg/1371.png,laftie,Imagination,Vehicles,A bicycle on top of a boat
40.93015923121328,39.40970890895684,37.16136789325572,./Dataset/AIGCIQA2023/Image/allimg/1372.png,laftie,Imagination,Artifacts,a sword slicing through a loaf of bread
43.128611416262935,38.76666375806423,35.45532805943945,./Dataset/AIGCIQA2023/Image/allimg/1373.png,laftie,Imagination,Artifacts,a sword slicing through a loaf of bread
36.01945393851152,35.226391091672966,36.97689523426132,./Dataset/AIGCIQA2023/Image/allimg/1374.png,laftie,Imagination,Artifacts,a sword slicing through a loaf of bread
44.879234934640735,44.34299653270652,41.75484233447614,./Dataset/AIGCIQA2023/Image/allimg/1375.png,laftie,Imagination,Artifacts,a sword slicing through a loaf of bread
35.80887868699602,33.35942817492975,34.33608370235829,./Dataset/AIGCIQA2023/Image/allimg/1376.png,laftie,Imagination,Produce & Plants,an orange wearing a cowboy hat
44.374094406901065,36.91888104146023,36.74722340256813,./Dataset/AIGCIQA2023/Image/allimg/1377.png,laftie,Imagination,Produce & Plants,an orange wearing a cowboy hat
43.26525600680236,38.12001188551455,38.2534411866867,./Dataset/AIGCIQA2023/Image/allimg/1378.png,laftie,Imagination,Produce & Plants,an orange wearing a cowboy hat
34.199559524288546,34.14752012213087,32.52459443573282,./Dataset/AIGCIQA2023/Image/allimg/1379.png,laftie,Imagination,Produce & Plants,an orange wearing a cowboy hat
34.03744201112671,36.958360888260295,38.63539130791409,./Dataset/AIGCIQA2023/Image/allimg/1380.png,laftie,Imagination,Food & Beverage,A bowl of soup that looks like a monster with tofu says deep learning
36.7346439466145,36.1267267186569,37.63765304467442,./Dataset/AIGCIQA2023/Image/allimg/1381.png,laftie,Imagination,Food & Beverage,A bowl of soup that looks like a monster with tofu says deep learning
35.99639838521903,45.43300137634988,39.97588572492674,./Dataset/AIGCIQA2023/Image/allimg/1382.png,laftie,Imagination,Food & Beverage,A bowl of soup that looks like a monster with tofu says deep learning
41.98580281543724,42.28403538336525,45.34481209707055,./Dataset/AIGCIQA2023/Image/allimg/1383.png,laftie,Imagination,Food & Beverage,A bowl of soup that looks like a monster with tofu says deep learning
42.08660642238112,44.48512214814902,42.85477429339149,./Dataset/AIGCIQA2023/Image/allimg/1384.png,laftie,Imagination,Illustrations,a drawing of a series of musical notes wrapped around the Earth
42.18175380683061,41.148474825558445,42.00945326209817,./Dataset/AIGCIQA2023/Image/allimg/1385.png,laftie,Imagination,Illustrations,a drawing of a series of musical notes wrapped around the Earth
39.26545768360388,41.41504747789435,42.2131118087589,./Dataset/AIGCIQA2023/Image/allimg/1386.png,laftie,Imagination,Illustrations,a drawing of a series of musical notes wrapped around the Earth
38.80752321865659,37.70476812678831,41.29986712508279,./Dataset/AIGCIQA2023/Image/allimg/1387.png,laftie,Imagination,Illustrations,a drawing of a series of musical notes wrapped around the Earth
41.14200438996591,41.5583272626035,37.5418684089565,./Dataset/AIGCIQA2023/Image/allimg/1388.png,laftie,Imagination,Indoor Scenes,a small kitchen with a white goat in it
44.84095497364852,44.55645004420826,51.21736295926634,./Dataset/AIGCIQA2023/Image/allimg/1389.png,laftie,Imagination,Indoor Scenes,a small kitchen with a white goat in it
45.51616325710776,41.5777921880626,43.17558341619367,./Dataset/AIGCIQA2023/Image/allimg/1390.png,laftie,Imagination,Indoor Scenes,a small kitchen with a white goat in it
40.93129959731102,40.09447372107744,42.28173502033433,./Dataset/AIGCIQA2023/Image/allimg/1391.png,laftie,Imagination,Indoor Scenes,a small kitchen with a white goat in it
35.902067377779254,42.92865962730448,43.80688368060373,./Dataset/AIGCIQA2023/Image/allimg/1392.png,laftie,Imagination,Outdoor Scenes,A large city fountain that has milk instead of water. Several cats are leaning into the fountain.
43.15509106071967,42.66529568619264,41.20646217963419,./Dataset/AIGCIQA2023/Image/allimg/1393.png,laftie,Imagination,Outdoor Scenes,A large city fountain that has milk instead of water. Several cats are leaning into the fountain.
40.37671732455723,40.19206283535111,41.85118468998094,./Dataset/AIGCIQA2023/Image/allimg/1394.png,laftie,Imagination,Outdoor Scenes,A large city fountain that has milk instead of water. Several cats are leaning into the fountain.
41.20006993397731,44.85660035987981,43.93463014641621,./Dataset/AIGCIQA2023/Image/allimg/1395.png,laftie,Imagination,Outdoor Scenes,A large city fountain that has milk instead of water. Several cats are leaning into the fountain.
41.85312359718733,44.08522350582099,43.97184827382582,./Dataset/AIGCIQA2023/Image/allimg/1396.png,laftie,Imagination,World Knowledge,an elephant walking on the Great Wall
36.49073632849466,34.662600870333144,33.18229698744796,./Dataset/AIGCIQA2023/Image/allimg/1397.png,laftie,Imagination,World Knowledge,an elephant walking on the Great Wall
40.33807063471551,39.037318428696096,43.68616518505303,./Dataset/AIGCIQA2023/Image/allimg/1398.png,laftie,Imagination,World Knowledge,an elephant walking on the Great Wall
35.232165326178155,34.93427047931116,42.42830773314216,./Dataset/AIGCIQA2023/Image/allimg/1399.png,laftie,Imagination,World Knowledge,an elephant walking on the Great Wall
38.98521924972438,41.287793836190005,44.69482264565334,./Dataset/AIGCIQA2023/Image/allimg/1400.png,laftie,Style & Format,Animals,A photo of a panda made of water.
40.78939020885663,41.53838637395457,44.599591181420855,./Dataset/AIGCIQA2023/Image/allimg/1401.png,laftie,Style & Format,Animals,A photo of a panda made of water.
35.888438270268445,34.87032994594498,35.81679879226026,./Dataset/AIGCIQA2023/Image/allimg/1402.png,laftie,Style & Format,Animals,A photo of a panda made of water.
36.90761415441384,39.61295853551643,37.19022912307248,./Dataset/AIGCIQA2023/Image/allimg/1403.png,laftie,Style & Format,Animals,A photo of a panda made of water.
47.21774760167588,41.577805321586574,49.88455882808291,./Dataset/AIGCIQA2023/Image/allimg/1404.png,laftie,Style & Format,People,"a portrait of a man wearing sunglasses and a business suit, painting in pop art style"
47.755783674122725,46.90869583631903,49.47709196085749,./Dataset/AIGCIQA2023/Image/allimg/1405.png,laftie,Style & Format,People,"a portrait of a man wearing sunglasses and a business suit, painting in pop art style"
42.498756597519886,39.39386548593089,46.66962352265384,./Dataset/AIGCIQA2023/Image/allimg/1406.png,laftie,Style & Format,People,"a portrait of a man wearing sunglasses and a business suit, painting in pop art style"
48.24243675978284,43.00980951952965,49.0889353593261,./Dataset/AIGCIQA2023/Image/allimg/1407.png,laftie,Style & Format,People,"a portrait of a man wearing sunglasses and a business suit, painting in pop art style"
37.45930800452004,41.80897802714648,50.829674823919,./Dataset/AIGCIQA2023/Image/allimg/1408.png,laftie,Style & Format,Vehicles,a cartoon of a train going to the moon
40.94788515019713,40.78730835270768,48.50352583868582,./Dataset/AIGCIQA2023/Image/allimg/1409.png,laftie,Style & Format,Vehicles,a cartoon of a train going to the moon
46.41003498588216,48.3553617112396,48.97085081267687,./Dataset/AIGCIQA2023/Image/allimg/1410.png,laftie,Style & Format,Vehicles,a cartoon of a train going to the moon
43.72985644801823,43.35773244523413,49.37383699566486,./Dataset/AIGCIQA2023/Image/allimg/1411.png,laftie,Style & Format,Vehicles,a cartoon of a train going to the moon
50.46941786562182,47.553047958908,49.56397505116447,./Dataset/AIGCIQA2023/Image/allimg/1412.png,laftie,Style & Format,Artifacts,A spaceship made of cardboard.
44.05021891403007,43.11227103515138,44.00999290353966,./Dataset/AIGCIQA2023/Image/allimg/1413.png,laftie,Style & Format,Artifacts,A spaceship made of cardboard.
48.49048200453,46.20411480803149,50.82979377306113,./Dataset/AIGCIQA2023/Image/allimg/1414.png,laftie,Style & Format,Artifacts,A spaceship made of cardboard.
37.32657512677477,43.96230955133827,40.4506106298573,./Dataset/AIGCIQA2023/Image/allimg/1415.png,laftie,Style & Format,Artifacts,A spaceship made of cardboard.
41.481023051990654,48.03121025106134,50.73759769160901,./Dataset/AIGCIQA2023/Image/allimg/1416.png,laftie,Style & Format,Produce & Plants,A photo of a lotus flower made of water. 
44.12488782640354,50.63026332821499,46.99452605186416,./Dataset/AIGCIQA2023/Image/allimg/1417.png,laftie,Style & Format,Produce & Plants,A photo of a lotus flower made of water. 
42.23046941565149,40.970489674393455,41.25172867653645,./Dataset/AIGCIQA2023/Image/allimg/1418.png,laftie,Style & Format,Produce & Plants,A photo of a lotus flower made of water. 
40.98627240215975,41.51598272174899,44.8182416005785,./Dataset/AIGCIQA2023/Image/allimg/1419.png,laftie,Style & Format,Produce & Plants,A photo of a lotus flower made of water. 
43.169724069110856,48.97878592198619,49.95339381736305,./Dataset/AIGCIQA2023/Image/allimg/1420.png,laftie,Style & Format,Food & Beverage,a painting of the food of china
40.18998003392595,41.310254225543616,44.1722295725649,./Dataset/AIGCIQA2023/Image/allimg/1421.png,laftie,Style & Format,Food & Beverage,a painting of the food of china
44.18228733600089,44.91838764714917,47.620446549580464,./Dataset/AIGCIQA2023/Image/allimg/1422.png,laftie,Style & Format,Food & Beverage,a painting of the food of china
43.904245914862585,50.72445801359366,47.304787383005554,./Dataset/AIGCIQA2023/Image/allimg/1423.png,laftie,Style & Format,Food & Beverage,a painting of the food of china
42.24223143049978,44.64804510826156,51.19918298010315,./Dataset/AIGCIQA2023/Image/allimg/1424.png,laftie,Style & Format,Illustrations,"an emoji of a baby penguin wearing a blue hat, red gloves, green shirt, and yellow pants"
42.2564537723942,40.66813362046285,41.24107627990166,./Dataset/AIGCIQA2023/Image/allimg/1425.png,laftie,Style & Format,Illustrations,"an emoji of a baby penguin wearing a blue hat, red gloves, green shirt, and yellow pants"
43.62277211347767,41.845233587406014,41.64250505469563,./Dataset/AIGCIQA2023/Image/allimg/1426.png,laftie,Style & Format,Illustrations,"an emoji of a baby penguin wearing a blue hat, red gloves, green shirt, and yellow pants"
46.71577278705109,43.3313918970544,43.719483136465605,./Dataset/AIGCIQA2023/Image/allimg/1427.png,laftie,Style & Format,Illustrations,"an emoji of a baby penguin wearing a blue hat, red gloves, green shirt, and yellow pants"
40.37409645692488,45.69627507762987,48.82812296488131,./Dataset/AIGCIQA2023/Image/allimg/1428.png,laftie,Style & Format,Arts,an oil painting of a tree and a building
37.39299787441134,38.16961710192963,44.92560532864204,./Dataset/AIGCIQA2023/Image/allimg/1429.png,laftie,Style & Format,Arts,an oil painting of a tree and a building
45.68682293888445,41.46938931797793,50.06867856569558,./Dataset/AIGCIQA2023/Image/allimg/1430.png,laftie,Style & Format,Arts,an oil painting of a tree and a building
39.803798650920925,44.01873682469396,47.94743971370675,./Dataset/AIGCIQA2023/Image/allimg/1431.png,laftie,Style & Format,Arts,an oil painting of a tree and a building
38.91811428082328,44.26867322103404,49.27259239803492,./Dataset/AIGCIQA2023/Image/allimg/1432.png,laftie,Style & Format,Outdoor Scenes,a painting of a white country home with a wrap-around porch
41.88031512166353,43.39666279992516,50.38788849877609,./Dataset/AIGCIQA2023/Image/allimg/1433.png,laftie,Style & Format,Outdoor Scenes,a painting of a white country home with a wrap-around porch
47.367666743422085,51.30611336995611,53.52908728855582,./Dataset/AIGCIQA2023/Image/allimg/1434.png,laftie,Style & Format,Outdoor Scenes,a painting of a white country home with a wrap-around porch
39.22765326495913,44.94589346328951,47.22095324473709,./Dataset/AIGCIQA2023/Image/allimg/1435.png,laftie,Style & Format,Outdoor Scenes,a painting of a white country home with a wrap-around porch
34.722794670348684,41.06262014896807,40.87520677241109,./Dataset/AIGCIQA2023/Image/allimg/1436.png,laftie,Style & Format,World Knowledge,Downtown Shanghai at sunrise. detailed ink wash.
42.371208629859225,46.34498622627674,40.60731387151068,./Dataset/AIGCIQA2023/Image/allimg/1437.png,laftie,Style & Format,World Knowledge,Downtown Shanghai at sunrise. detailed ink wash.
46.23674487513324,46.5694348386871,47.85495241776715,./Dataset/AIGCIQA2023/Image/allimg/1438.png,laftie,Style & Format,World Knowledge,Downtown Shanghai at sunrise. detailed ink wash.
44.56691419162739,43.31806722765356,49.71740075846893,./Dataset/AIGCIQA2023/Image/allimg/1439.png,laftie,Style & Format,World Knowledge,Downtown Shanghai at sunrise. detailed ink wash.
40.583495634263215,37.752564093843375,33.59443380907916,./Dataset/AIGCIQA2023/Image/allimg/1440.png,laftie,Writing & Symbols,Animals,"a cartoon of a dog saying ""I see what you did there"""
43.25510476522295,43.10626323759514,44.47939091895281,./Dataset/AIGCIQA2023/Image/allimg/1441.png,laftie,Writing & Symbols,Animals,"a cartoon of a dog saying ""I see what you did there"""
38.95410495300558,35.246679336208764,37.08756666423784,./Dataset/AIGCIQA2023/Image/allimg/1442.png,laftie,Writing & Symbols,Animals,"a cartoon of a dog saying ""I see what you did there"""
40.24818403541522,41.34784702444552,39.895374797878006,./Dataset/AIGCIQA2023/Image/allimg/1443.png,laftie,Writing & Symbols,Animals,"a cartoon of a dog saying ""I see what you did there"""
32.736875152955776,30.29498141345072,27.692580701583168,./Dataset/AIGCIQA2023/Image/allimg/1444.png,laftie,Writing & Symbols,People,the word 'HELLO' on a girl's face
40.166922446916594,38.16079656458504,39.5586733120106,./Dataset/AIGCIQA2023/Image/allimg/1445.png,laftie,Writing & Symbols,People,the word 'HELLO' on a girl's face
34.2184908774816,28.42854931429854,30.73669812631982,./Dataset/AIGCIQA2023/Image/allimg/1446.png,laftie,Writing & Symbols,People,the word 'HELLO' on a girl's face
39.25547821103819,34.31673861338283,35.21040819082699,./Dataset/AIGCIQA2023/Image/allimg/1447.png,laftie,Writing & Symbols,People,the word 'HELLO' on a girl's face
46.09216285359582,50.43823016197767,52.91948675061427,./Dataset/AIGCIQA2023/Image/allimg/1448.png,laftie,Writing & Symbols,Vehicles,a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.
47.86068816830748,40.77280548550175,49.50827732520904,./Dataset/AIGCIQA2023/Image/allimg/1449.png,laftie,Writing & Symbols,Vehicles,a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.
47.14693549793194,52.4359004521153,51.406126953321085,./Dataset/AIGCIQA2023/Image/allimg/1450.png,laftie,Writing & Symbols,Vehicles,a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.
44.25412078015815,45.43264284879446,49.811789171349616,./Dataset/AIGCIQA2023/Image/allimg/1451.png,laftie,Writing & Symbols,Vehicles,a hot air balloon with chameleon logo. the sun is shining and puffy white clouds are in the background.
38.08543373588743,39.54378626196333,38.71205514111521,./Dataset/AIGCIQA2023/Image/allimg/1452.png,laftie,Writing & Symbols,Artifacts,A sign that says Deep Learning
41.517878885029305,44.55413155996839,44.274940665374274,./Dataset/AIGCIQA2023/Image/allimg/1453.png,laftie,Writing & Symbols,Artifacts,A sign that says Deep Learning
35.705097463959504,38.20306412035533,36.4919033158341,./Dataset/AIGCIQA2023/Image/allimg/1454.png,laftie,Writing & Symbols,Artifacts,A sign that says Deep Learning
45.83279663680429,48.59207693225475,42.07837102006995,./Dataset/AIGCIQA2023/Image/allimg/1455.png,laftie,Writing & Symbols,Artifacts,A sign that says Deep Learning
40.730015779531726,43.17354914060511,38.90930102363907,./Dataset/AIGCIQA2023/Image/allimg/1456.png,laftie,Writing & Symbols,Produce & Plants,the word 'APPLE' on an apple
39.9517114506844,42.09180237784018,39.72748411922546,./Dataset/AIGCIQA2023/Image/allimg/1457.png,laftie,Writing & Symbols,Produce & Plants,the word 'APPLE' on an apple
42.5113534096548,40.22898861497557,35.60566712310326,./Dataset/AIGCIQA2023/Image/allimg/1458.png,laftie,Writing & Symbols,Produce & Plants,the word 'APPLE' on an apple
40.386662969675285,42.09758084383884,36.48724870316948,./Dataset/AIGCIQA2023/Image/allimg/1459.png,laftie,Writing & Symbols,Produce & Plants,the word 'APPLE' on an apple
40.04654330726699,38.8995109962562,38.74258856902885,./Dataset/AIGCIQA2023/Image/allimg/1460.png,laftie,Writing & Symbols,Food & Beverage,"Two cups of coffee, one with latte art of the words ""LOVE"" written in one. The other has latte art of the words ""PEACE"" written in the other."
39.2368371555158,34.45838129043834,39.09406980576021,./Dataset/AIGCIQA2023/Image/allimg/1461.png,laftie,Writing & Symbols,Food & Beverage,"Two cups of coffee, one with latte art of the words ""LOVE"" written in one. The other has latte art of the words ""PEACE"" written in the other."
39.78141612522344,41.1230611479232,40.60199005632303,./Dataset/AIGCIQA2023/Image/allimg/1462.png,laftie,Writing & Symbols,Food & Beverage,"Two cups of coffee, one with latte art of the words ""LOVE"" written in one. The other has latte art of the words ""PEACE"" written in the other."
35.61984630119707,35.291111966983266,39.13352461746327,./Dataset/AIGCIQA2023/Image/allimg/1463.png,laftie,Writing & Symbols,Food & Beverage,"Two cups of coffee, one with latte art of the words ""LOVE"" written in one. The other has latte art of the words ""PEACE"" written in the other."
32.86509144581129,35.43327565106465,29.851579744193057,./Dataset/AIGCIQA2023/Image/allimg/1464.png,laftie,Writing & Symbols,Illustrations,the word 'START'
43.48755644255103,41.46500515175931,42.38752120389484,./Dataset/AIGCIQA2023/Image/allimg/1465.png,laftie,Writing & Symbols,Illustrations,the word 'START'
40.72634567703381,40.319106663017145,35.50007158898562,./Dataset/AIGCIQA2023/Image/allimg/1466.png,laftie,Writing & Symbols,Illustrations,the word 'START'
40.36222275867266,37.84975441586987,34.973737425499976,./Dataset/AIGCIQA2023/Image/allimg/1467.png,laftie,Writing & Symbols,Illustrations,the word 'START'
40.92286588003344,42.614148074816725,41.694642236896414,./Dataset/AIGCIQA2023/Image/allimg/1468.png,laftie,Writing & Symbols,Indoor Scenes,"a yellow wall with 'Hello, world.' written on it"
38.79790549076954,39.541304685251205,39.27966384974222,./Dataset/AIGCIQA2023/Image/allimg/1469.png,laftie,Writing & Symbols,Indoor Scenes,"a yellow wall with 'Hello, world.' written on it"
45.47047189972457,45.1092491560249,43.3087117057127,./Dataset/AIGCIQA2023/Image/allimg/1470.png,laftie,Writing & Symbols,Indoor Scenes,"a yellow wall with 'Hello, world.' written on it"
44.30801711818255,46.34751527259029,44.95675085945221,./Dataset/AIGCIQA2023/Image/allimg/1471.png,laftie,Writing & Symbols,Indoor Scenes,"a yellow wall with 'Hello, world.' written on it"
42.92166851787167,43.84734555327877,41.21498239138471,./Dataset/AIGCIQA2023/Image/allimg/1472.png,laftie,Writing & Symbols,Outdoor Scenes,a store front with 'Grassy Meadow' written on it
39.25430802309886,43.15898517769301,39.56758167907429,./Dataset/AIGCIQA2023/Image/allimg/1473.png,laftie,Writing & Symbols,Outdoor Scenes,a store front with 'Grassy Meadow' written on it
43.03557299751793,45.09047198353678,44.71260606063288,./Dataset/AIGCIQA2023/Image/allimg/1474.png,laftie,Writing & Symbols,Outdoor Scenes,a store front with 'Grassy Meadow' written on it
46.329984127924654,51.75993899759556,48.80159186133114,./Dataset/AIGCIQA2023/Image/allimg/1475.png,laftie,Writing & Symbols,Outdoor Scenes,a store front with 'Grassy Meadow' written on it
40.08472312269821,45.19771886319534,44.83747663863347,./Dataset/AIGCIQA2023/Image/allimg/1476.png,laftie,Writing & Symbols,World Knowledge,"A green sign that says ""Very Deep Learning"" and is at the edge of the Grand Canyon."
